schema_name,table_name,index_name,is_primary,is_unique,is_live,is_valid,is_clustered,predicate,comment,indexdef
public,pending_tickets,ux_pending_tickets_reservation_id,false,true,true,true,false,null,null,CREATE UNIQUE INDEX ux_pending_tickets_reservation_id ON public.pending_tickets USING btree (reservation_id)
public,platform_statistics,platform_statistics_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX platform_statistics_pkey ON public.platform_statistics USING btree (id)
public,profiles,idx_profiles_canonical_user_id,false,false,true,true,false,null,null,CREATE INDEX idx_profiles_canonical_user_id ON public.profiles USING btree (canonical_user_id)
public,profiles,profiles_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX profiles_pkey ON public.profiles USING btree (id)
public,purchase_idempotency,purchase_idempotency_idempotency_key_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX purchase_idempotency_idempotency_key_key ON public.purchase_idempotency USING btree (idempotency_key)
public,purchase_idempotency,purchase_idempotency_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX purchase_idempotency_pkey ON public.purchase_idempotency USING btree (id)
public,purchase_requests,purchase_requests_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX purchase_requests_pkey ON public.purchase_requests USING btree (request_id)
public,reservations,reservations_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX reservations_pkey ON public.reservations USING btree (id)
public,rng_logs,idx_rng_logs_competition_id,false,false,true,true,false,null,null,CREATE INDEX idx_rng_logs_competition_id ON public.rng_logs USING btree (competition_id)
public,rng_logs,idx_rng_logs_competition_type,false,false,true,true,false,null,null,CREATE INDEX idx_rng_logs_competition_type ON public.rng_logs USING btree (competition_type)
public,rng_logs,idx_rng_logs_is_winner,false,false,true,true,false,(is_winner = true),null,CREATE INDEX idx_rng_logs_is_winner ON public.rng_logs USING btree (is_winner) WHERE (is_winner = true)
public,rng_logs,idx_rng_logs_outcome,false,false,true,true,false,null,null,CREATE INDEX idx_rng_logs_outcome ON public.rng_logs USING btree (outcome)
public,rng_logs,idx_rng_logs_timestamp,false,false,true,true,false,null,null,"CREATE INDEX idx_rng_logs_timestamp ON public.rng_logs USING btree (""timestamp"" DESC)"
public,rng_logs,rng_logs_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX rng_logs_pkey ON public.rng_logs USING btree (id)
public,site_metadata,site_metadata_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX site_metadata_pkey ON public.site_metadata USING btree (id)
public,site_stats,site_stats_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX site_stats_pkey ON public.site_stats USING btree (id)
public,sub_account_balances,idx_sub_account_balances_canonical,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_canonical ON public.sub_account_balances USING btree (canonical_user_id)
public,sub_account_balances,idx_sub_account_balances_cuid,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_cuid ON public.sub_account_balances USING btree (canonical_user_id)
public,sub_account_balances,idx_sub_account_balances_currency,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_currency ON public.sub_account_balances USING btree (currency)
public,sub_account_balances,idx_sub_account_balances_privy_user_id,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_privy_user_id ON public.sub_account_balances USING btree (privy_user_id)
public,sub_account_balances,idx_sub_account_balances_user_id,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_user_id ON public.sub_account_balances USING btree (user_id)
public,sub_account_balances,idx_sub_account_balances_wallet_address,false,false,true,true,false,null,null,CREATE INDEX idx_sub_account_balances_wallet_address ON public.sub_account_balances USING btree (wallet_address)
public,sub_account_balances,idx_sub_bal_wallet_currency,false,false,true,true,false,null,null,"CREATE INDEX idx_sub_bal_wallet_currency ON public.sub_account_balances USING btree (wallet_address, currency, last_updated DESC)"
public,sub_account_balances,idx_sub_balances_cuid_currency,false,false,true,true,false,null,null,"CREATE INDEX idx_sub_balances_cuid_currency ON public.sub_account_balances USING btree (canonical_user_id, currency)"
public,sub_account_balances,sub_account_balances_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX sub_account_balances_pkey ON public.sub_account_balances USING btree (id)
public,sub_account_balances,uniq_sub_account_balances_cuid_currency,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX uniq_sub_account_balances_cuid_currency ON public.sub_account_balances USING btree (canonical_user_id, currency)"
public,sub_account_balances,uq_sub_account_balances_user_currency,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX uq_sub_account_balances_user_currency ON public.sub_account_balances USING btree (canonical_user_id, currency)"
public,sub_account_balances,uq_sub_balances_cuid_currency,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX uq_sub_balances_cuid_currency ON public.sub_account_balances USING btree (canonical_user_id, currency)"
public,sub_account_balances,uq_sub_balances_user_currency,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX uq_sub_balances_user_currency ON public.sub_account_balances USING btree (user_id, currency)"
public,sub_account_balances,uq_subacct_can_user_currency,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX uq_subacct_can_user_currency ON public.sub_account_balances USING btree (canonical_user_id, currency)"
public,testimonials,testimonials_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX testimonials_pkey ON public.testimonials USING btree (id)
public,tickets,idx_tickets_canonical_user,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_canonical_user ON public.tickets USING btree (canonical_user_id)
public,tickets,idx_tickets_canonical_user_id,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_canonical_user_id ON public.tickets USING btree (canonical_user_id)
public,tickets,idx_tickets_comp_status_active,false,false,true,true,false,null,null,"CREATE INDEX idx_tickets_comp_status_active ON public.tickets USING btree (competition_id, status, is_active)"
public,tickets,idx_tickets_comp_ticket,false,false,true,true,false,null,null,"CREATE INDEX idx_tickets_comp_ticket ON public.tickets USING btree (competition_id, ticket_number)"
public,tickets,idx_tickets_competition,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_competition ON public.tickets USING btree (competition_id)
public,tickets,idx_tickets_competition_status_tn,false,false,true,true,false,null,null,"CREATE INDEX idx_tickets_competition_status_tn ON public.tickets USING btree (competition_id, status, ticket_number)"
public,tickets,idx_tickets_cuid,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_cuid ON public.tickets USING btree (canonical_user_id)
public,tickets,idx_tickets_cuid_purchased_at,false,false,true,true,false,null,null,"CREATE INDEX idx_tickets_cuid_purchased_at ON public.tickets USING btree (canonical_user_id, purchased_at DESC)"
public,tickets,idx_tickets_purchased_at,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_purchased_at ON public.tickets USING btree (purchased_at)
public,tickets,idx_tickets_status,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_status ON public.tickets USING btree (status)
public,tickets,idx_tickets_user_comp,false,false,true,true,false,null,null,"CREATE INDEX idx_tickets_user_comp ON public.tickets USING btree (canonical_user_id, competition_id)"
public,tickets,idx_tickets_user_id_lower,false,false,true,true,false,(user_id IS NOT NULL),null,CREATE INDEX idx_tickets_user_id_lower ON public.tickets USING btree (lower(user_id)) WHERE (user_id IS NOT NULL)
public,tickets,idx_tickets_wallet,false,false,true,true,false,null,null,CREATE INDEX idx_tickets_wallet ON public.tickets USING btree (wallet_address)
public,tickets,tickets_competition_id_ticket_number_key,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX tickets_competition_id_ticket_number_key ON public.tickets USING btree (competition_id, ticket_number)"
public,tickets,tickets_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX tickets_pkey ON public.tickets USING btree (id)
public,tickets_sold,tickets_sold_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX tickets_sold_pkey ON public.tickets_sold USING btree (competition_id, ticket_number)"
public,user_notifications,idx_user_notifications_user_id,false,false,true,true,false,null,null,CREATE INDEX idx_user_notifications_user_id ON public.user_notifications USING btree (user_id)
public,user_notifications,user_notifications_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX user_notifications_pkey ON public.user_notifications USING btree (id)
public,user_transactions,idx_user_transactions_canonical,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_canonical ON public.user_transactions USING btree (canonical_user_id)
public,user_transactions,idx_user_transactions_competition_id,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_competition_id ON public.user_transactions USING btree (competition_id)
public,user_transactions,idx_user_transactions_created_at,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_created_at ON public.user_transactions USING btree (created_at DESC)
public,user_transactions,idx_user_transactions_cuid,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_cuid ON public.user_transactions USING btree (canonical_user_id)
public,user_transactions,idx_user_transactions_identifiers,false,false,true,true,false,null,null,"CREATE INDEX idx_user_transactions_identifiers ON public.user_transactions USING btree (canonical_user_id, user_id, user_privy_id)"
public,user_transactions,idx_user_transactions_status,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_status ON public.user_transactions USING btree (status)
public,user_transactions,idx_user_transactions_tx_id,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_tx_id ON public.user_transactions USING btree (tx_id)
public,user_transactions,idx_user_transactions_type,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_type ON public.user_transactions USING btree (type)
public,user_transactions,idx_user_transactions_type_txid,false,false,true,true,false,null,null,"CREATE INDEX idx_user_transactions_type_txid ON public.user_transactions USING btree (type, tx_id)"
public,user_transactions,idx_user_transactions_user,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_user ON public.user_transactions USING btree (user_id)
public,user_transactions,idx_user_transactions_user_comp,false,false,true,true,false,null,null,"CREATE INDEX idx_user_transactions_user_comp ON public.user_transactions USING btree (canonical_user_id, competition_id)"
public,user_transactions,idx_user_transactions_wallet,false,false,true,true,false,null,null,CREATE INDEX idx_user_transactions_wallet ON public.user_transactions USING btree (wallet_address)
public,user_transactions,idx_user_transactions_wallet_credited,false,false,true,true,false,null,null,"CREATE INDEX idx_user_transactions_wallet_credited ON public.user_transactions USING btree (canonical_user_id, created_at DESC)"
public,user_transactions,idx_user_tx_competition_completed,false,false,true,true,false,(status = 'completed'::text),null,"CREATE INDEX idx_user_tx_competition_completed ON public.user_transactions USING btree (competition_id, created_at DESC) WHERE (status = 'completed'::text)"
public,user_transactions,idx_user_tx_topup_txid_unique,false,true,true,true,false,(type = 'topup'::text),null,CREATE UNIQUE INDEX idx_user_tx_topup_txid_unique ON public.user_transactions USING btree (tx_id) WHERE (type = 'topup'::text)
public,user_transactions,idx_user_tx_user_created,false,false,true,true,false,null,null,"CREATE INDEX idx_user_tx_user_created ON public.user_transactions USING btree (canonical_user_id, created_at)"
public,user_transactions,idx_ut_status_type,false,false,true,true,false,null,null,"CREATE INDEX idx_ut_status_type ON public.user_transactions USING btree (status, type)"
public,user_transactions,user_transactions_charge_id_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX user_transactions_charge_id_key ON public.user_transactions USING btree (charge_id)
public,user_transactions,user_transactions_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX user_transactions_pkey ON public.user_transactions USING btree (id)
public,user_transactions,user_transactions_webhook_ref_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX user_transactions_webhook_ref_key ON public.user_transactions USING btree (webhook_ref)
public,users,users_email_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX users_email_key ON public.users USING btree (email)
public,users,users_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX users_pkey ON public.users USING btree (id)
public,users,users_privy_id_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX users_privy_id_key ON public.users USING btree (privy_id)
public,users,users_user_id_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX users_user_id_key ON public.users USING btree (user_id)
public,users,users_wallet_address_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX users_wallet_address_key ON public.users USING btree (wallet_address)
public,wallet_balances_table_backup,idx_wallet_balances_canonical,false,false,true,true,false,null,null,CREATE INDEX idx_wallet_balances_canonical ON public.wallet_balances_table_backup USING btree (canonical_user_id)
public,wallet_balances_table_backup,wallet_balances_canonical_user_id_key,false,true,true,true,false,null,null,CREATE UNIQUE INDEX wallet_balances_canonical_user_id_key ON public.wallet_balances_table_backup USING btree (canonical_user_id)
public,wallet_balances_table_backup,wallet_balances_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX wallet_balances_pkey ON public.wallet_balances_table_backup USING btree (id)
public,webhook_logs,idx_webhook_logs_status,false,false,true,true,false,null,null,CREATE INDEX idx_webhook_logs_status ON public.webhook_logs USING btree (status)
public,webhook_logs,idx_webhook_logs_type_created,false,false,true,true,false,null,null,"CREATE INDEX idx_webhook_logs_type_created ON public.webhook_logs USING btree (webhook_type, created_at DESC)"
public,webhook_logs,webhook_logs_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX webhook_logs_pkey ON public.webhook_logs USING btree (id)
public,winners,idx_winners_competition,false,false,true,true,false,null,null,CREATE INDEX idx_winners_competition ON public.winners USING btree (competition_id)
public,winners,winners_competition_prize_position_key,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX winners_competition_prize_position_key ON public.winners USING btree (competition_id, prize_position)"
public,winners,winners_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX winners_pkey ON public.winners USING btree (id)
realtime,messages,messages_inserted_at_topic_index,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_inserted_at_topic_index ON ONLY realtime.messages USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages,messages_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_pkey ON ONLY realtime.messages USING btree (id, inserted_at)"
realtime,messages_2026_01_30,messages_2026_01_30_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_01_30_inserted_at_topic_idx ON realtime.messages_2026_01_30 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_01_30,messages_2026_01_30_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_01_30_pkey ON realtime.messages_2026_01_30 USING btree (id, inserted_at)"
realtime,messages_2026_01_31,messages_2026_01_31_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_01_31_inserted_at_topic_idx ON realtime.messages_2026_01_31 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_01_31,messages_2026_01_31_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_01_31_pkey ON realtime.messages_2026_01_31 USING btree (id, inserted_at)"
realtime,messages_2026_02_01,messages_2026_02_01_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_02_01_inserted_at_topic_idx ON realtime.messages_2026_02_01 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_02_01,messages_2026_02_01_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_02_01_pkey ON realtime.messages_2026_02_01 USING btree (id, inserted_at)"
realtime,messages_2026_02_02,messages_2026_02_02_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_02_02_inserted_at_topic_idx ON realtime.messages_2026_02_02 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_02_02,messages_2026_02_02_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_02_02_pkey ON realtime.messages_2026_02_02 USING btree (id, inserted_at)"
realtime,messages_2026_02_03,messages_2026_02_03_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_02_03_inserted_at_topic_idx ON realtime.messages_2026_02_03 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_02_03,messages_2026_02_03_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_02_03_pkey ON realtime.messages_2026_02_03 USING btree (id, inserted_at)"
realtime,messages_2026_02_04,messages_2026_02_04_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_02_04_inserted_at_topic_idx ON realtime.messages_2026_02_04 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_02_04,messages_2026_02_04_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_02_04_pkey ON realtime.messages_2026_02_04 USING btree (id, inserted_at)"
realtime,messages_2026_02_05,messages_2026_02_05_inserted_at_topic_idx,false,false,true,true,false,((extension = 'broadcast'::text) AND (private IS TRUE)),null,"CREATE INDEX messages_2026_02_05_inserted_at_topic_idx ON realtime.messages_2026_02_05 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))"
realtime,messages_2026_02_05,messages_2026_02_05_pkey,true,true,true,true,false,null,null,"CREATE UNIQUE INDEX messages_2026_02_05_pkey ON realtime.messages_2026_02_05 USING btree (id, inserted_at)"
realtime,schema_migrations,schema_migrations_pkey,true,true,true,true,false,null,null,CREATE UNIQUE INDEX schema_migrations_pkey ON realtime.schema_migrations USING btree (version)
realtime,subscription,ix_realtime_subscription_entity,false,false,true,true,false,null,null,CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity)
realtime,subscription,pk_subscription,true,true,true,true,false,null,null,CREATE UNIQUE INDEX pk_subscription ON realtime.subscription USING btree (id)
realtime,subscription,subscription_subscription_id_entity_filters_key,false,true,true,true,false,null,null,"CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_key ON realtime.subscription USING btree (subscription_id, entity, filters)"